time,x_pos,y_pos,x_vel,y_vel,x_accel,y_accel,direction
11625.0,374.38,256.12,19.93,-35.61,0.5,0.5,150.76
11750.0,377.32,260.62,20.72,-35.45,0.5,0.5,149.69
11875.0,379.47,265.1,20.3,-36.13,0.5,0.5,150.66
12000.0,382.23,268.76,20.68,-35.47,0.5,0.5,149.74
12125.0,384.32,273.09,20.13,-35.97,0.5,0.5,150.76
12250.0,386.52,277.38,19.43,-34.0,0.5,0.5,150.25
12375.0,389.45,281.45,19.4,-33.32,0.5,0.5,149.78
12500.0,391.42,285.67,19.11,-32.91,0.5,0.5,149.85
12625.0,394.77,291.23,20.06,-35.96,0.5,0.5,150.84
12750.0,396.91,295.5,20.13,-35.86,0.5,0.5,150.68
12875.0,399.58,299.25,20.89,-34.99,0.5,0.5,149.15
13000.0,401.8,303.55,19.76,-35.36,0.5,0.5,150.79
13125.0,404.14,308.13,20.35,-35.93,0.5,0.5,150.46
13250.0,406.79,311.98,19.23,-33.2,0.5,0.5,149.9
13375.0,409.06,316.46,19.44,-33.52,0.5,0.5,149.88
13500.0,411.74,320.48,19.45,-33.95,0.5,0.5,150.19
13625.0,414.39,326.09,20.13,-36.06,0.5,0.5,150.82
13750.0,417.27,329.99,20.99,-34.97,0.5,0.5,149.02
13875.0,419.36,334.14,20.11,-35.46,0.5,0.5,150.43
14000.0,423.47,338.78,23.05,-35.71,0.5,0.5,147.15
14125.0,421.73,341.51,21.54,-33.65,0.5,0.5,154.59
14250.0,408.16,350.72,-39.01,-39.39,0.5,0.5,-165.8
14375.0,398.56,354.52,-49.77,-39.24,0.5,0.5,-142.66
14500.0,388.78,358.39,-62.06,-38.78,0.5,0.5,-128.4
14625.0,374.93,363.71,-77.66,-39.88,0.5,0.5,-117.18
14750.0,365.09,367.51,-90.61,-41.61,0.5,0.5,-114.66
14875.0,355.07,371.41,-84.95,-33.11,0.5,0.5,-111.29
15000.0,344.84,375.3,-85.94,-33.25,0.5,0.5,-111.15
15125.0,334.14,374.15,-87.42,-28.89,0.5,0.5,-106.09
15250.0,324.21,376.24,-81.14,-23.72,0.5,0.5,-103.88
15375.0,312.66,372.66,-83.88,-23.37,0.5,0.5,-95.6
15500.0,302.61,373.1,-83.93,-17.84,0.5,0.5,-91.84
15625.0,289.68,374.21,-88.26,13.39,0.5,0.5,-88.86
15750.0,279.25,374.18,-87.83,-11.6,0.5,0.5,-90.02
15875.0,269.29,374.7,-87.87,9.09,0.5,0.5,-88.39
16000.0,259.55,375.28,-84.98,-4.28,0.5,0.5,-92.83
16125.0,249.68,375.95,-84.69,-4.65,0.5,0.5,-93.09
16250.0,239.38,376.42,-80.48,-3.62,0.5,0.5,-92.51
16375.0,229.45,377.11,-79.67,-4.68,0.5,0.5,-93.36
16500.0,219.74,377.58,-79.27,-4.6,0.5,0.5,-93.32
16625.0,205.86,378.02,-85.89,-4.38,0.5,0.5,-92.92
16750.0,195.88,377.89,-86.07,-3.52,0.5,0.5,-92.05
16875.0,185.86,377.84,-85.61,-2.86,0.5,0.5,-91.51
17000.0,175.7,377.91,-86.0,-1.87,0.5,0.5,-90.85
17125.0,158.3,373.9,-98.3,7.53,0.5,0.5,-86.57
17250.0,155.46,373.95,-80.64,6.9,0.5,0.5,-85.37
17375.0,152.67,374.31,-69.13,7.27,0.5,0.5,-85.27
17500.0,137.81,370.13,-76.88,13.88,0.5,0.5,-80.89
17625.0,130.4,378.2,-72.48,-26.68,0.5,0.5,-90.37
17750.0,121.26,358.74,-59.27,51.41,0.5,0.5,-67.74
17875.0,112.7,316.14,-68.41,119.48,0.5,0.5,-36.48
18000.0,103.09,287.88,-79.32,164.11,0.5,0.5,-29.83
18125.0,90.05,263.86,-76.42,195.86,0.5,0.5,-24.2
18250.0,76.45,239.52,-86.31,221.89,0.5,0.5,-21.25
18375.0,63.3,215.5,-92.72,229.17,0.5,0.5,-22.02
18500.0,50.03,191.27,-100.27,199.79,0.5,0.5,-26.65
18625.0,32.07,158.98,-113.63,206.25,0.5,0.5,-28.85
18750.0,22.56,133.11,-107.97,209.19,0.5,0.5,-27.3
18875.0,21.25,107.75,-88.31,210.83,0.5,0.5,-22.72
19000.0,22.23,84.1,-68.84,210.24,0.5,0.5,-17.35
19125.0,31.48,61.65,-62.41,207.39,0.5,0.5,-8.14
19250.0,28.8,37.44,-37.97,194.45,0.5,0.5,-1.54
19375.0,26.3,27.28,26.75,169.33,0.5,0.5,2.02
19500.0,41.88,42.19,49.59,152.6,0.5,0.5,17.47
19625.0,26.88,50.71,72.04,128.4,0.5,0.5,7.92
19750.0,27.78,54.68,-58.68,98.82,0.5,0.5,-27.94
19875.0,27.79,59.63,-54.41,-68.01,0.5,0.5,-177.4
20000.0,27.79,64.46,50.41,-59.49,0.5,0.5,177.7
20125.0,28.33,69.89,-26.33,-44.31,0.5,0.5,-153.91
20250.0,28.3,74.85,2.37,-38.62,0.5,0.5,176.62
20375.0,28.32,79.8,0.94,-40.19,0.5,0.5,178.78
20500.0,28.88,86.27,1.82,-42.63,0.5,0.5,177.67
20625.0,28.8,90.96,1.94,-42.39,0.5,0.5,177.82
20750.0,28.8,95.96,1.08,-41.71,0.5,0.5,178.97
20875.0,28.81,100.91,1.07,-41.7,0.5,0.5,178.87
21000.0,29.34,105.94,1.89,-41.81,0.5,0.5,177.75
21125.0,29.33,110.89,1.03,-39.39,0.5,0.5,178.94
21250.0,29.34,115.84,0.92,-39.8,0.5,0.5,178.74
21375.0,29.39,120.8,1.0,-39.73,0.5,0.5,178.63
21500.0,29.97,125.68,1.9,-39.62,0.5,0.5,177.32
21625.0,29.83,132.71,1.27,-42.82,0.5,0.5,178.96
21750.0,29.97,137.68,1.47,-42.86,0.5,0.5,178.62
21875.0,30.59,142.34,2.43,-42.39,0.5,0.5,177.31
22000.0,30.52,147.28,2.47,-42.37,0.5,0.5,177.56
22125.0,30.47,151.97,1.61,-42.05,0.5,0.5,178.89
22250.0,30.47,156.97,1.38,-38.81,0.5,0.5,178.47
22375.0,54.07,163.54,38.92,-41.38,0.5,0.5,137.01
22500.0,50.43,167.16,43.76,-39.72,0.5,0.5,141.36
22625.0,45.26,173.05,51.93,-41.22,0.5,0.5,150.22
22750.0,41.63,176.62,57.67,-39.44,0.5,0.5,155.65
22875.0,37.74,180.48,63.89,-37.62,0.5,0.5,162.82
23000.0,33.88,184.78,-32.31,-33.98,0.5,0.5,-136.44
23125.0,28.05,191.78,-35.81,-39.38,0.5,0.5,-137.71
23250.0,27.56,195.53,-28.31,-35.97,0.5,0.5,-141.79
23375.0,26.41,199.58,-24.34,-36.73,0.5,0.5,-146.46
23500.0,25.38,203.38,-19.78,-36.63,0.5,0.5,-151.63
23625.0,24.23,208.99,-15.43,-38.72,0.5,0.5,-158.26
23750.0,23.17,212.62,-7.8,-33.35,0.5,0.5,-166.82
23875.0,21.16,215.8,-10.23,-32.43,0.5,0.5,-162.48
24000.0,21.15,220.37,-8.42,-33.25,0.5,0.5,-165.78
24125.0,21.15,224.04,-6.76,-33.05,0.5,0.5,-168.43
24250.0,21.18,227.8,-4.99,-30.1,0.5,0.5,-170.8
24375.0,21.2,231.72,-3.3,-30.56,0.5,0.5,-174.1
24500.0,21.19,235.63,0.1,-31.72,0.5,0.5,179.91
24625.0,21.17,240.93,0.11,-32.9,0.5,0.5,179.93
24750.0,21.21,244.75,0.18,-33.13,0.5,0.5,179.82
24875.0,21.13,249.13,-0.25,-34.12,0.5,0.5,-179.85
25000.0,21.17,252.93,-0.3,-33.93,0.5,0.5,-179.93
25125.0,21.21,256.75,0.36,-33.78,0.5,0.5,179.94
25250.0,20.69,260.82,-1.16,-31.82,0.5,0.5,-178.62
25375.0,20.62,264.67,-1.21,-31.88,0.5,0.5,-178.28
25500.0,20.72,269.93,-1.25,-33.27,0.5,0.5,-178.87
25625.0,20.72,273.81,-1.19,-33.4,0.5,0.5,-178.76
25750.0,20.61,277.73,-1.29,-33.56,0.5,0.5,-178.36
25875.0,20.66,281.91,-0.53,-33.73,0.5,0.5,-179.92
26000.0,20.72,285.81,0.5,-33.82,0.5,0.5,179.72
26125.0,20.68,289.7,-0.4,-31.63,0.5,0.5,-179.86
26250.0,20.62,293.67,-0.49,-31.77,0.5,0.5,-179.7
26375.0,20.67,297.61,0.41,-31.8,0.5,0.5,179.84
26500.0,20.67,297.61,0.33,-25.11,0.5,0.5,179.98
26625.0,20.67,297.61,-0.24,-18.87,0.5,0.5,-179.74
26750.0,48.66,299.45,44.96,-15.58,0.5,0.5,109.19
26875.0,49.64,299.44,46.44,-9.25,0.5,0.5,101.22
27000.0,50.2,299.45,47.25,-2.98,0.5,0.5,93.56
27125.0,47.43,313.31,51.69,-25.15,0.5,0.5,120.39
27250.0,48.64,314.43,53.62,-26.95,0.5,0.5,121.02
27375.0,49.73,315.29,10.57,-25.39,0.5,0.5,176.15
27500.0,50.9,316.23,10.87,-26.86,0.5,0.5,175.73
27625.0,52.39,318.25,12.36,-30.07,0.5,0.5,173.37
27750.0,53.02,318.75,8.93,-8.7,0.5,0.5,134.25
27875.0,54.69,320.49,9.68,-9.69,0.5,0.5,135.04
28000.0,55.76,321.58,9.64,-10.05,0.5,0.5,136.17
28125.0,56.89,322.61,9.59,-10.21,0.5,0.5,136.79
28250.0,58.0,323.74,8.97,-8.78,0.5,0.5,134.39
28375.0,58.4,324.73,8.61,-9.56,0.5,0.5,137.99
